"Plot Title: LB_2_C"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Full Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Temp, °C (LGR S/N: 10559462, SEN S/N: 10559462)","Coupler Detached (LGR S/N: 10559462)","Coupler Attached (LGR S/N: 10559462)","Host Connected (LGR S/N: 10559462)","Stopped (LGR S/N: 10559462)","End Of File (LGR S/N: 10559462)"
798,01/08/15 10:50:00 PM,920.47,963.25,2.83,,,,,
799,01/08/15 11:00:00 PM,920.70,963.24,2.84,,,,,
800,01/08/15 11:10:00 PM,920.77,963.22,2.85,,,,,
801,01/08/15 11:20:00 PM,920.68,963.21,2.87,,,,,
802,01/08/15 11:30:00 PM,920.58,963.20,2.88,,,,,
803,01/08/15 11:40:00 PM,920.60,963.62,2.87,,,,,
804,01/08/15 11:50:00 PM,920.82,963.20,2.88,,,,,
805,01/09/15 12:00:00 AM,920.81,963.18,2.89,,,,,
806,01/09/15 12:10:00 AM,920.65,963.18,2.89,,,,,
807,01/09/15 12:20:00 AM,920.35,963.20,2.88,,,,,
808,01/09/15 12:30:00 AM,920.35,962.79,2.88,,,,,
809,01/09/15 12:40:00 AM,921.02,963.16,2.92,,,,,
810,01/09/15 12:50:00 AM,921.02,963.56,2.92,,,,,
811,01/09/15 01:00:00 AM,920.57,963.18,2.89,,,,,
812,01/09/15 01:10:00 AM,920.33,963.18,2.89,,,,,
813,01/09/15 01:20:00 AM,920.50,963.20,2.88,,,,,
814,01/09/15 01:30:00 AM,919.67,962.02,2.84,,,,,
815,01/09/15 01:40:00 AM,918.91,961.25,2.80,,,,,
816,01/09/15 01:50:00 AM,918.77,960.86,2.79,,,,,
817,01/09/15 02:00:00 AM,918.79,960.88,2.76,,,,,
818,01/09/15 02:10:00 AM,919.57,962.09,2.78,,,,,
819,01/09/15 02:20:00 AM,920.34,962.87,2.80,,,,,
820,01/09/15 02:30:00 AM,920.27,962.88,2.79,,,,,
821,01/09/15 02:40:00 AM,919.52,961.71,2.75,,,,,
822,01/09/15 02:50:00 AM,919.27,961.29,2.76,,,,,
823,01/09/15 03:00:00 AM,919.93,962.05,2.82,,,,,
824,01/09/15 03:10:00 AM,920.66,962.87,2.80,,,,,
825,01/09/15 03:20:00 AM,922.06,964.46,2.83,,,,,
826,01/09/15 03:30:00 AM,920.82,963.28,2.80,,,,,
827,01/09/15 03:40:00 AM,919.56,962.07,2.79,,,,,
828,01/09/15 03:50:00 AM,918.74,960.91,2.74,,,,,
829,01/09/15 04:00:00 AM,917.60,959.75,2.69,,,,,
830,01/09/15 04:10:00 AM,918.14,960.14,2.70,,,,,
831,01/09/15 04:20:00 AM,918.19,960.11,2.73,,,,,
832,01/09/15 04:30:00 AM,918.60,960.94,2.71,,,,,
833,01/09/15 04:40:00 AM,919.36,961.71,2.75,,,,,
834,01/09/15 04:50:00 AM,920.80,963.26,2.82,,,,,
835,01/09/15 05:00:00 AM,922.14,964.87,2.83,,,,,
836,01/09/15 05:10:00 AM,923.23,966.06,2.85,,,,,
837,01/09/15 05:20:00 AM,922.13,964.86,2.84,,,,,
838,01/09/15 05:30:00 AM,921.27,964.06,2.83,,,,,
839,01/09/15 05:40:00 AM,920.63,963.25,2.83,,,,,
840,01/09/15 05:50:00 AM,919.94,962.47,2.80,,,,,
841,01/09/15 06:00:00 AM,919.43,961.69,2.76,,,,,
842,01/09/15 06:10:00 AM,918.13,960.53,2.71,,,,,
843,01/09/15 06:20:00 AM,918.28,960.53,2.71,,,,,
844,01/09/15 06:30:00 AM,918.60,960.94,2.71,,,,,
845,01/09/15 06:40:00 AM,918.44,960.53,2.71,,,,,
846,01/09/15 06:50:00 AM,917.85,959.76,2.67,,,,,
847,01/09/15 07:00:00 AM,918.60,960.94,2.71,,,,,
848,01/09/15 07:10:00 AM,918.92,961.34,2.71,,,,,
849,01/09/15 07:20:00 AM,918.64,960.98,2.67,,,,,
850,01/09/15 07:30:00 AM,917.94,959.77,2.66,,,,,
851,01/09/15 07:40:00 AM,917.75,959.75,2.69,,,,,
852,01/09/15 07:50:00 AM,916.25,958.13,2.69,,,,,
853,01/09/15 08:00:00 AM,913.26,954.92,2.66,,,,,
854,01/09/15 08:10:00 AM,913.28,954.94,2.64,,,,,
855,01/09/15 08:20:00 AM,920.08,962.61,2.66,,,,,
856,01/09/15 08:30:00 AM,926.16,969.47,2.69,,,,,
857,01/09/15 08:40:00 AM,929.26,973.12,2.69,,,,,
858,01/09/15 08:50:00 AM,930.99,974.72,2.70,,,,,
859,01/09/15 09:00:00 AM,931.83,975.49,2.74,,,,,
860,01/09/15 09:10:00 AM,933.41,977.43,2.83,,,,,
861,01/09/15 09:20:00 AM,934.48,979.01,2.87,,,,,
862,01/09/15 09:30:00 AM,935.22,979.77,2.92,,,,,
863,01/09/15 09:40:00 AM,935.74,980.13,2.96,,,,,
864,01/09/15 09:50:00 AM,935.66,980.13,2.96,,,,,
865,01/09/15 10:00:00 AM,937.09,981.68,3.03,,,,,
866,01/09/15 10:10:00 AM,937.16,982.07,3.05,,,,,
867,01/09/15 10:20:00 AM,936.92,982.07,3.05,,,,,
868,01/09/15 10:30:00 AM,938.06,983.23,3.10,,,,,
869,01/09/15 10:40:00 AM,251.48,276.55,2.30,,,,,
870,01/09/15 10:40:52 AM,,,,,Logged,,,
871,01/09/15 10:41:05 AM,,,,,,Logged,,
872,01/09/15 10:41:34 AM,,,,,,,Logged,Logged
